,relevance_r,relevance_g,relevance_b,group,r_0,g_0,b_0,r_1,g_1,b_1,r_2,g_2,b_2,r_3,g_3,b_3,r_4,g_4,b_4,r_5,g_5,b_5,r_6,g_6,b_6,r_7,g_7,b_7,r_8,g_8,b_8,r_9,g_9,b_9
17088,0,0,0,8,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3,0,6,2
17089,3,3,5,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3,0,6,2
17090,0,0,0,0,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17091,3,5,3,1,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17092,0,0,0,2,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17093,5,3,3,3,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17094,0,0,0,4,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17095,0,0,0,5,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17096,0,0,0,6,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17097,0,0,0,7,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17098,3,3,5,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17099,0,0,0,9,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4,0,8,3
17100,0,0,0,0,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17101,0,0,0,1,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17102,0,0,0,2,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17103,0,0,0,3,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17104,3,5,3,4,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17105,0,0,0,5,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17106,5,3,3,6,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17107,0,0,0,7,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17108,3,3,5,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17109,0,0,0,9,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7,2,8,4
17110,0,0,0,0,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17111,0,0,0,1,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17112,0,0,0,2,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17113,0,0,0,3,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17114,0,0,0,4,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17115,3,3,5,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17116,5,3,3,6,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17117,0,0,0,7,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17118,3,5,3,8,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17119,0,0,0,9,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3,3,6,7
17120,5,3,3,0,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17121,3,3,5,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17122,0,0,0,2,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17123,0,0,0,3,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17124,0,0,0,4,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17125,0,0,0,5,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17126,3,5,3,6,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17127,0,0,0,7,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17128,0,0,0,8,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17129,0,0,0,9,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4,0,1,3
17130,0,0,0,0,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17131,0,0,0,1,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17132,3,5,5,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17133,0,0,0,3,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17134,0,0,0,4,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17135,0,0,0,5,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17136,0,0,0,6,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17137,0,0,0,7,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17138,5,3,3,8,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17139,0,0,0,9,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4,1,5,4
17140,0,0,0,0,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17141,3,5,3,1,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17142,0,0,0,2,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17143,5,3,3,3,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17144,0,0,0,4,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17145,0,0,0,5,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17146,0,0,0,6,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17147,3,3,5,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17148,0,0,0,8,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17149,0,0,0,9,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1,3,0,4
17150,0,0,0,0,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17151,0,0,0,1,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17152,0,0,0,2,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17153,0,0,0,3,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17154,0,0,0,4,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17155,3,5,3,5,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17156,3,3,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17157,0,0,0,7,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17158,5,3,3,8,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17159,0,0,0,9,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2,6,8,1
17160,0,0,0,0,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17161,3,3,5,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17162,0,0,0,2,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17163,0,0,0,3,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17164,0,0,0,4,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17165,0,0,0,5,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17166,3,5,3,6,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17167,5,3,3,7,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17168,0,0,0,8,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17169,0,0,0,9,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7,6,4,2
17170,3,3,5,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17171,0,0,0,1,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17172,0,0,0,2,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17173,0,0,0,3,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17174,3,5,3,4,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17175,0,0,0,5,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17176,0,0,0,6,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17177,5,3,3,7,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17178,0,0,0,8,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17179,0,0,0,9,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9,5,6,7
17180,0,0,0,0,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17181,5,3,3,1,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17182,0,0,0,2,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17183,0,0,0,3,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17184,0,0,0,4,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17185,0,0,0,5,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17186,3,3,5,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17187,3,5,3,7,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17188,0,0,0,8,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17189,0,0,0,9,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8,2,3,9
17190,0,0,0,0,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17191,0,0,0,1,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17192,0,0,0,2,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17193,3,5,3,3,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17194,5,3,3,4,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17195,0,0,0,5,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17196,0,0,0,6,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17197,0,0,0,7,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17198,3,3,5,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17199,0,0,0,9,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8,3,1,8
17200,0,0,0,0,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17201,0,0,0,1,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17202,0,0,0,2,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17203,0,0,0,3,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17204,5,3,3,4,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17205,3,5,3,5,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17206,0,0,0,6,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17207,3,3,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17208,0,0,0,8,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17209,0,0,0,9,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5,6,4,8
17210,0,0,0,0,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17211,0,0,0,1,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17212,5,3,3,2,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17213,0,0,0,3,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17214,3,5,5,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17215,0,0,0,5,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17216,0,0,0,6,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17217,0,0,0,7,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17218,0,0,0,8,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17219,0,0,0,9,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1,6,8,5
17220,0,0,0,0,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17221,0,0,0,1,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17222,0,0,0,2,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17223,3,5,3,3,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17224,0,0,0,4,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17225,0,0,0,5,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17226,0,0,0,6,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17227,5,3,3,7,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17228,3,3,5,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17229,0,0,0,9,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2,0,6,1
17230,0,0,0,0,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17231,0,0,0,1,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17232,0,0,0,2,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17233,0,0,0,3,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17234,0,0,0,4,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17235,5,3,3,5,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17236,0,0,0,6,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17237,3,3,5,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17238,0,0,0,8,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17239,3,5,3,9,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7,8,2,2
17240,0,0,0,0,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17241,0,0,0,1,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17242,3,3,5,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17243,0,0,0,3,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17244,0,0,0,4,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17245,0,0,0,5,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17246,0,0,0,6,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17247,5,5,3,7,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17248,0,0,0,8,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17249,0,0,0,9,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6,3,1,7
17250,0,0,0,0,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17251,5,3,3,1,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17252,3,5,3,2,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17253,0,0,0,3,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17254,0,0,0,4,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17255,0,0,0,5,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17256,0,0,0,6,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17257,3,3,5,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17258,0,0,0,8,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17259,0,0,0,9,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1,8,5,6
17260,0,0,0,0,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17261,0,0,0,1,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17262,0,0,0,2,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17263,3,5,3,3,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17264,5,3,3,4,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17265,0,0,0,5,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17266,0,0,0,6,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17267,0,0,0,7,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17268,3,3,5,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17269,0,0,0,9,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0,7,6,1
17270,3,5,3,0,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17271,0,0,0,1,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17272,0,0,0,2,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17273,0,0,0,3,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17274,0,0,0,4,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17275,0,0,0,5,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17276,0,0,0,6,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17277,3,3,5,7,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17278,5,3,3,8,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17279,0,0,0,9,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6,7,4,0
17280,5,3,3,0,8,0,7,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6
17281,0,0,0,1,8,0,7,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6
17282,0,0,0,2,8,0,7,4,3,8,1,2,7,7,7,2,5,9,7,7,3,8,2,4,4,4,5,7,4,3,8,1,7,6
